/db1/myserver/mariadb/bin/mariadbd, Version: 10.11.6-MariaDB-log (MariaDB Server). started with:
Tcp port xxx  Unix socket: /db1/myserver/mariadb/mysql.sock
Time		    Id Command	Argument
		   255 Query	set sql_mode=CONCAT(@@sql_mode,',STRICT_TRANS_TABLES'),session_track_system_variables = CONCAT(@@global.session_track_system_variables,',tx_isolation'),NAMES utf8mb4
		   256 Connect	app_user@xxx.xxx.xxx.xxx on dbmanager_user_data using TCP/IP
		   256 Query	set sql_mode=CONCAT(@@sql_mode,',STRICT_TRANS_TABLES'),session_track_system_variables = CONCAT(@@global.session_track_system_variables,',tx_isolation'),NAMES utf8mb4
		   257 Connect	app_user@xxx.xxx.xxx.xxx on dbmanager_user_data using TCP/IP
		   257 Query	set sql_mode=CONCAT(@@sql_mode,',STRICT_TRANS_TABLES'),session_track_system_variables = CONCAT(@@global.session_track_system_variables,',tx_isolation'),NAMES utf8mb4
250803 10:xxx:xxx	   248 Query	SELECT us.password_hash, ud.role FROM dbmanager_user_secret_db.user_secret us JOIN dbmanager_user_db.user_details ud ON us.username = ud.username WHERE us.username = 'testexec1' AND ud.status = 'active'
		   249 Query	INSERT INTO dbmanager_audit_db.session_audit_log (username, token_hash, status, ip_address, user_agent, login_time, logout_reason, logout_time, created_by) VALUES ('testexec1', 'b9fb80ddf37c02821252b01953615662908627baa93d3015cb3fdf458c09d855', 'active', '0:0:0:0:0:0:0:1', 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/xxx.xxx.xxx.xxx Safari/537.36', NOW(), '-', NULL, 'testexec1')
		   249 Query	INSERT INTO dbmanager_audit_db.login_audit_log (username, status, reason, ip_address, user_agent, token_issued, status_code, created_by) VALUES ('testexec1', 'success', 'login success', '0:0:0:0:0:0:0:1', 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/xxx.xxx.xxx.xxx Safari/537.36', 'eyJhbGciOiJIUzI1NiJ9.eyJzdWIiOiJ0ZXN0ZXhlYzEiLCJyb2xlIjoiZXhlY3V0aXZlIiwiaWF0IjoxNzU0MTk3MDYwLCJleHAiOjE3NTQyODM0NjB9.FXhD8-6DqWpmOagZcj-B_JOJwXSJENaV16xBykHd1BU', 200, 'system')
250803 10:xxx:xxx	   248 Query	UPDATE dbmanager_audit_db.session_audit_log SET status = 'logged_out', logout_reason = 'manual', ip_address = '0:0:0:0:0:0:0:1', user_agent = 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/xxx.xxx.xxx.xxx Safari/537.36', logout_time = NOW(), created_by = 'testexec1' WHERE username = 'testexec1' AND token_hash = 'b9fb80ddf37c02821252b01953615662908627baa93d3015cb3fdf458c09d855' AND status = 'active'
250803 10:xxx:xxx	   111 Query	select username, status, login_time, logout_time from session_audit_log
250803 10:xxx:xxx	   248 Quit	
		   249 Quit	
		   250 Quit	
		   251 Quit	
		   252 Quit	
		   253 Quit	
		   254 Quit	
		   255 Quit	
		   256 Quit	
		   257 Quit	
250803 10:xxx:xxx	   258 Connect	app_user@xxx.xxx.xxx.xxx on dbmanager_user_data using TCP/IP
		   258 Query	set sql_mode=CONCAT(@@sql_mode,',STRICT_TRANS_TABLES'),session_track_system_variables = CONCAT(@@global.session_track_system_variables,',tx_isolation'),NAMES utf8mb4
		   258 Query	SELECT @@session.tx_isolation
		   258 Query	SELECT @@character_set_database, @@sql_mode
		   258 Query	select @@lower_case_table_names
250803 10:xxx:xxx	   259 Connect	app_user@xxx.xxx.xxx.xxx on dbmanager_user_data using TCP/IP
		   259 Query	set sql_mode=CONCAT(@@sql_mode,',STRICT_TRANS_TABLES'),session_track_system_variables = CONCAT(@@global.session_track_system_variables,',tx_isolation'),NAMES utf8mb4
		   260 Connect	app_user@xxx.xxx.xxx.xxx on dbmanager_user_data using TCP/IP
		   260 Query	set sql_mode=CONCAT(@@sql_mode,',STRICT_TRANS_TABLES'),session_track_system_variables = CONCAT(@@global.session_track_system_variables,',tx_isolation'),NAMES utf8mb4
		   261 Connect	app_user@xxx.xxx.xxx.xxx on dbmanager_user_data using TCP/IP
		   261 Query	set sql_mode=CONCAT(@@sql_mode,',STRICT_TRANS_TABLES'),session_track_system_variables = CONCAT(@@global.session_track_system_variables,',tx_isolation'),NAMES utf8mb4
		   262 Connect	app_user@xxx.xxx.xxx.xxx on dbmanager_user_data using TCP/IP
		   262 Query	set sql_mode=CONCAT(@@sql_mode,',STRICT_TRANS_TABLES'),session_track_system_variables = CONCAT(@@global.session_track_system_variables,',tx_isolation'),NAMES utf8mb4
		   263 Connect	app_user@xxx.xxx.xxx.xxx on dbmanager_user_data using TCP/IP
		   263 Query	set sql_mode=CONCAT(@@sql_mode,',STRICT_TRANS_TABLES'),session_track_system_variables = CONCAT(@@global.session_track_system_variables,',tx_isolation'),NAMES utf8mb4
		   264 Connect	app_user@xxx.xxx.xxx.xxx on dbmanager_user_data using TCP/IP
		   264 Query	set sql_mode=CONCAT(@@sql_mode,',STRICT_TRANS_TABLES'),session_track_system_variables = CONCAT(@@global.session_track_system_variables,',tx_isolation'),NAMES utf8mb4
		   265 Connect	app_user@xxx.xxx.xxx.xxx on dbmanager_user_data using TCP/IP
		   265 Query	set sql_mode=CONCAT(@@sql_mode,',STRICT_TRANS_TABLES'),session_track_system_variables = CONCAT(@@global.session_track_system_variables,',tx_isolation'),NAMES utf8mb4
		   266 Connect	app_user@xxx.xxx.xxx.xxx on dbmanager_user_data using TCP/IP
		   266 Query	set sql_mode=CONCAT(@@sql_mode,',STRICT_TRANS_TABLES'),session_track_system_variables = CONCAT(@@global.session_track_system_variables,',tx_isolation'),NAMES utf8mb4
		   267 Connect	app_user@xxx.xxx.xxx.xxx on dbmanager_user_data using TCP/IP
		   267 Query	set sql_mode=CONCAT(@@sql_mode,',STRICT_TRANS_TABLES'),session_track_system_variables = CONCAT(@@global.session_track_system_variables,',tx_isolation'),NAMES utf8mb4
250803 10:xxx:xxx	   258 Query	SELECT us.password_hash, ud.role FROM dbmanager_user_secret_db.user_secret us JOIN dbmanager_user_db.user_details ud ON us.username = ud.username WHERE us.username = 'root' AND ud.status = 'active'
		   259 Query	INSERT INTO dbmanager_audit_db.session_audit_log (username, token_hash, status, ip_address, user_agent, login_time, logout_reason, logout_time, created_by) VALUES ('root', '78e0a3b1eadae8f72ed52cc86c8073802f6dafc3486900946c3827a798fa7ba6', 'active', '0:0:0:0:0:0:0:1', 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/xxx.xxx.xxx.xxx Safari/537.36', NOW(), '-', NULL, 'root')
		   259 Query	INSERT INTO dbmanager_audit_db.login_audit_log (username, status, reason, ip_address, user_agent, token_issued, status_code, created_by) VALUES ('root', 'success', 'login success', '0:0:0:0:0:0:0:1', 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/xxx.xxx.xxx.xxx Safari/537.36', 'eyJhbGciOiJIUzI1NiJ9.eyJzdWIiOiJyb290Iiwicm9sZSI6InJvb3QiLCJpYXQiOjE3NTQxOTcxMjUsImV4cCI6MTc1NDI4MzUyNX0.vkfJa1U_Ds7mIvUOSqJnrjEk0QB7aXMADwF35ntRqnM', 200, 'system')
250803 10:xxx:xxx	   258 Query	UPDATE dbmanager_audit_db.session_audit_log SET status = 'logged_out', logout_reason = 'manual', ip_address = '0:0:0:0:0:0:0:1', user_agent = 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/xxx.xxx.xxx.xxx Safari/537.36', logout_time = NOW(), created_by = 'root' WHERE username = 'root' AND token_hash = '78e0a3b1eadae8f72ed52cc86c8073802f6dafc3486900946c3827a798fa7ba6' AND status = 'active'
250803 10:xxx:xxx	   111 Query	select username, status, login_time, logout_time from session_audit_log
250803 10:xxx:xxx	   258 Quit	
		   259 Quit	
		   260 Quit	
		   261 Quit	
		   262 Quit	
		   263 Quit	
		   264 Quit	
		   265 Quit	
		   266 Quit	
		   267 Quit	
250803 10:xxx:xxx	   111 Query	select username, status, login_time, logout_time from session_audit_log
250803 23:xxx:xxx	   268 Connect	app_user@xxx.xxx.xxx.xxx on dbmanager_user_data using TCP/IP
		   268 Query	set sql_mode=CONCAT(@@sql_mode,',STRICT_TRANS_TABLES'),session_track_system_variables = CONCAT(@@global.session_track_system_variables,',tx_isolation'),NAMES utf8mb4
		   268 Query	SELECT @@session.tx_isolation
		   268 Query	SELECT @@character_set_database, @@sql_mode
		   268 Query	select @@lower_case_table_names
		   269 Connect	app_user@xxx.xxx.xxx.xxx on dbmanager_user_data using TCP/IP
		   269 Query	set sql_mode=CONCAT(@@sql_mode,',STRICT_TRANS_TABLES'),session_track_system_variables = CONCAT(@@global.session_track_system_variables,',tx_isolation'),NAMES utf8mb4
		   270 Connect	app_user@xxx.xxx.xxx.xxx on dbmanager_user_data using TCP/IP
		   270 Query	set sql_mode=CONCAT(@@sql_mode,',STRICT_TRANS_TABLES'),session_track_system_variables = CONCAT(@@global.session_track_system_variables,',tx_isolation'),NAMES utf8mb4
		   271 Connect	app_user@xxx.xxx.xxx.xxx on dbmanager_user_data using TCP/IP
		   271 Query	set sql_mode=CONCAT(@@sql_mode,',STRICT_TRANS_TABLES'),session_track_system_variables = CONCAT(@@global.session_track_system_variables,',tx_isolation'),NAMES utf8mb4
		   272 Connect	app_user@xxx.xxx.xxx.xxx on dbmanager_user_data using TCP/IP
		   272 Query	set sql_mode=CONCAT(@@sql_mode,',STRICT_TRANS_TABLES'),session_track_system_variables = CONCAT(@@global.session_track_system_variables,',tx_isolation'),NAMES utf8mb4
		   273 Connect	app_user@xxx.xxx.xxx.xxx on dbmanager_user_data using TCP/IP
		   273 Query	set sql_mode=CONCAT(@@sql_mode,',STRICT_TRANS_TABLES'),session_track_system_variables = CONCAT(@@global.session_track_system_variables,',tx_isolation'),NAMES utf8mb4
		   274 Connect	app_user@xxx.xxx.xxx.xxx on dbmanager_user_data using TCP/IP
		   274 Query	set sql_mode=CONCAT(@@sql_mode,',STRICT_TRANS_TABLES'),session_track_system_variables = CONCAT(@@global.session_track_system_variables,',tx_isolation'),NAMES utf8mb4
		   275 Connect	app_user@xxx.xxx.xxx.xxx on dbmanager_user_data using TCP/IP
		   275 Query	set sql_mode=CONCAT(@@sql_mode,',STRICT_TRANS_TABLES'),session_track_system_variables = CONCAT(@@global.session_track_system_variables,',tx_isolation'),NAMES utf8mb4
250803 23:xxx:xxx	   276 Connect	app_user@xxx.xxx.xxx.xxx on dbmanager_user_data using TCP/IP
		   276 Query	set sql_mode=CONCAT(@@sql_mode,',STRICT_TRANS_TABLES'),session_track_system_variables = CONCAT(@@global.session_track_system_variables,',tx_isolation'),NAMES utf8mb4
		   277 Connect	app_user@xxx.xxx.xxx.xxx on dbmanager_user_data using TCP/IP
		   277 Query	set sql_mode=CONCAT(@@sql_mode,',STRICT_TRANS_TABLES'),session_track_system_variables = CONCAT(@@global.session_track_system_variables,',tx_isolation'),NAMES utf8mb4
250803 23:xxx:xxx	   272 Quit	
		   278 Connect	app_user@xxx.xxx.xxx.xxx on dbmanager_user_data using TCP/IP
		   278 Query	set sql_mode=CONCAT(@@sql_mode,',STRICT_TRANS_TABLES'),session_track_system_variables = CONCAT(@@global.session_track_system_variables,',tx_isolation'),NAMES utf8mb4
250803 23:xxx:xxx	   268 Quit	
		   279 Connect	app_user@xxx.xxx.xxx.xxx on dbmanager_user_data using TCP/IP
		   279 Query	set sql_mode=CONCAT(@@sql_mode,',STRICT_TRANS_TABLES'),session_track_system_variables = CONCAT(@@global.session_track_system_variables,',tx_isolation'),NAMES utf8mb4
250803 23:xxx:xxx	   275 Quit	
		   280 Connect	app_user@xxx.xxx.xxx.xxx on dbmanager_user_data using TCP/IP
		   280 Query	set sql_mode=CONCAT(@@sql_mode,',STRICT_TRANS_TABLES'),session_track_system_variables = CONCAT(@@global.session_track_system_variables,',tx_isolation'),NAMES utf8mb4
250803 23:xxx:xxx	   270 Quit	
		   281 Connect	app_user@xxx.xxx.xxx.xxx on dbmanager_user_data using TCP/IP
		   281 Query	set sql_mode=CONCAT(@@sql_mode,',STRICT_TRANS_TABLES'),session_track_system_variables = CONCAT(@@global.session_track_system_variables,',tx_isolation'),NAMES utf8mb4
250803 23:xxx:xxx	   274 Quit	
		   282 Connect	app_user@xxx.xxx.xxx.xxx on dbmanager_user_data using TCP/IP
		   282 Query	set sql_mode=CONCAT(@@sql_mode,',STRICT_TRANS_TABLES'),session_track_system_variables = CONCAT(@@global.session_track_system_variables,',tx_isolation'),NAMES utf8mb4
250803 23:xxx:xxx	   269 Quit	
		   283 Connect	app_user@xxx.xxx.xxx.xxx on dbmanager_user_data using TCP/IP
		   283 Query	set sql_mode=CONCAT(@@sql_mode,',STRICT_TRANS_TABLES'),session_track_system_variables = CONCAT(@@global.session_track_system_variables,',tx_isolation'),NAMES utf8mb4
250803 23:xxx:xxx	   273 Quit	
		   284 Connect	app_user@xxx.xxx.xxx.xxx on dbmanager_user_data using TCP/IP
		   284 Query	set sql_mode=CONCAT(@@sql_mode,',STRICT_TRANS_TABLES'),session_track_system_variables = CONCAT(@@global.session_track_system_variables,',tx_isolation'),NAMES utf8mb4
250803 23:xxx:xxx	   276 Quit	
		   285 Connect	app_user@xxx.xxx.xxx.xxx on dbmanager_user_data using TCP/IP
		   285 Query	set sql_mode=CONCAT(@@sql_mode,',STRICT_TRANS_TABLES'),session_track_system_variables = CONCAT(@@global.session_track_system_variables,',tx_isolation'),NAMES utf8mb4
		   271 Quit	
		   286 Connect	app_user@xxx.xxx.xxx.xxx on dbmanager_user_data using TCP/IP
		   286 Query	set sql_mode=CONCAT(@@sql_mode,',STRICT_TRANS_TABLES'),session_track_system_variables = CONCAT(@@global.session_track_system_variables,',tx_isolation'),NAMES utf8mb4
250803 23:xxx:xxx	   277 Quit	
		   287 Connect	app_user@xxx.xxx.xxx.xxx on dbmanager_user_data using TCP/IP
		   287 Query	set sql_mode=CONCAT(@@sql_mode,',STRICT_TRANS_TABLES'),session_track_system_variables = CONCAT(@@global.session_track_system_variables,',tx_isolation'),NAMES utf8mb4
250803 23:xxx:xxx	   278 Quit	
		   279 Quit	
		   280 Quit	
		   281 Quit	
		   282 Quit	
		   283 Quit	
		   284 Quit	
		   285 Quit	
		   286 Quit	
		   287 Quit	
250804  0:xxx:xxx	   288 Connect	root@localhost on  using Socket
		   288 Query	select @@version_comment limit 1
250804  0:xxx:xxx	   288 Query	show databases
250804  0:xxx:xxx	   288 Query	SELECT DATABASE()
		   288 Init DB	dbmanager_audit_db
		   288 Query	show databases
		   288 Query	show tables
		   288 Field List	login_audit_log 
		   288 Field List	session_audit_log 
		   288 Field List	signup_audit_log 
250804  0:xxx:xxx	   288 Query	show tables
250804  0:xxx:xxx	   288 Query	describe session_audit_log
250804  0:xxx:xxx	   288 Query	select username, logout_reason, login_time, logout_time from session_audit_log
250804  1:xxx:xxx	   288 Query	show databasesl
250804  1:xxx:xxx	   288 Query	show databases
250804  1:xxx:xxx	   288 Query	SELECT DATABASE()
		   288 Init DB	dbmanager_user_db
		   288 Query	show databases
		   288 Query	show tables
		   288 Field List	user_details 
250804  1:xxx:xxx	   288 Query	show tables
250804  1:xxx:xxx	   288 Query	describe user_details
250804  1:xxx:xxx	   288 Query	select username from user_details
250804  1:xxx:xxx	   288 Query	flush privileges
250804  1:xxx:xxx	   288 Query	flush logs
/db1/myserver/mariadb/bin/mariadbd, Version: 10.11.6-MariaDB-log (MariaDB Server). started with:
Tcp port xxx  Unix socket: /db1/myserver/mariadb/mysql.sock
Time		    Id Command	Argument
		   291 Quit	
250804  4:xxx:xxx	   292 Connect	harsh@localhost on  using Socket
		   292 Query	/*!40100 SET @@SQL_MODE='' */
		   292 Query	/*!40103 SET TIME_ZONE='+00:xxx' */
		   292 Query	/*!100100 SET @@MAX_STATEMENT_TIME=0.000000 */
		   292 Query	/*!100100 SET WAIT_TIMEOUT=DEFAULT */
		   292 Query	set optimizer_switch='semijoin=off'
		   292 Query	SELECT LOGFILE_GROUP_NAME, FILE_NAME, TOTAL_EXTENTS, INITIAL_SIZE, ENGINE, EXTRA FROM INFORMATION_SCHEMA.FILES WHERE FILE_TYPE = 'UNDO LOG' AND FILE_NAME IS NOT NULL AND LOGFILE_GROUP_NAME IS NOT NULL GROUP BY LOGFILE_GROUP_NAME, FILE_NAME, ENGINE, TOTAL_EXTENTS, INITIAL_SIZE ORDER BY LOGFILE_GROUP_NAME
		   292 Query	SELECT DISTINCT TABLESPACE_NAME, FILE_NAME, LOGFILE_GROUP_NAME, EXTENT_SIZE, INITIAL_SIZE, ENGINE FROM INFORMATION_SCHEMA.FILES WHERE FILE_TYPE = 'DATAFILE' ORDER BY TABLESPACE_NAME, LOGFILE_GROUP_NAME
		   292 Query	set optimizer_switch=default
		   292 Query	SHOW DATABASES
		   292 Init DB	dbmanager_access_db
		   292 Query	SHOW CREATE DATABASE IF NOT EXISTS `dbmanager_access_db`
		   292 Query	SHOW FULL TABLES
		   292 Query	LOCK TABLES `table_access_map` READ /*!32311 LOCAL */,`virtual_db_map` READ /*!32311 LOCAL */,`virtual_table_map` READ /*!32311 LOCAL */
		   292 Query	SELECT engine, table_type FROM INFORMATION_SCHEMA.TABLES WHERE table_schema = DATABASE() AND table_name = 'table_access_map'
		   292 Query	SET SQL_QUOTE_SHOW_CREATE=1
		   292 Query	SET SESSION character_set_results = 'binary'
		   292 Query	show create table `table_access_map`
		   292 Query	SET SESSION character_set_results = 'utf8mb4'
		   292 Query	select column_name, extra, generation_expression, data_type from information_schema.columns where table_schema=database() and table_name='table_access_map' order by ordinal_position
		   292 Query	SELECT /*!40001 SQL_NO_CACHE */ `id`, `grantee`, `owner`, `virtual_db_name`, `virtual_table_name`, `access_scope`, `created_at`, `created_by`, `status` FROM `table_access_map`
		   292 Query	SET SESSION character_set_results = 'binary'
		   292 Init DB	dbmanager_access_db
		   292 Query	select @@collation_database
		   292 Query	SELECT TRIGGER_NAME FROM INFORMATION_SCHEMA.TRIGGERS WHERE EVENT_OBJECT_SCHEMA = DATABASE() AND EVENT_OBJECT_TABLE = 'table_access_map'
		   292 Query	SET SESSION character_set_results = 'utf8mb4'
		   292 Query	SELECT engine, table_type FROM INFORMATION_SCHEMA.TABLES WHERE table_schema = DATABASE() AND table_name = 'virtual_db_map'
		   292 Query	SET SQL_QUOTE_SHOW_CREATE=1
		   292 Query	SET SESSION character_set_results = 'binary'
		   292 Query	show create table `virtual_db_map`
		   292 Query	SET SESSION character_set_results = 'utf8mb4'
		   292 Query	select column_name, extra, generation_expression, data_type from information_schema.columns where table_schema=database() and table_name='virtual_db_map' order by ordinal_position
		   292 Query	SELECT /*!40001 SQL_NO_CACHE */ `id`, `virtual_db_name`, `username`, `created_at`, `last_updated_at`, `created_by`, `last_updated_by`, `deleted_by`, `status` FROM `virtual_db_map`
		   292 Query	SET SESSION character_set_results = 'binary'
		   292 Init DB	dbmanager_access_db
		   292 Query	select @@collation_database
		   292 Query	SELECT TRIGGER_NAME FROM INFORMATION_SCHEMA.TRIGGERS WHERE EVENT_OBJECT_SCHEMA = DATABASE() AND EVENT_OBJECT_TABLE = 'virtual_db_map'
		   292 Query	SET SESSION character_set_results = 'utf8mb4'
		   292 Query	SELECT engine, table_type FROM INFORMATION_SCHEMA.TABLES WHERE table_schema = DATABASE() AND table_name = 'virtual_table_map'
		   292 Query	SET SQL_QUOTE_SHOW_CREATE=1
		   292 Query	SET SESSION character_set_results = 'binary'
		   292 Query	show create table `virtual_table_map`
		   292 Query	SET SESSION character_set_results = 'utf8mb4'
		   292 Query	select column_name, extra, generation_expression, data_type from information_schema.columns where table_schema=database() and table_name='virtual_table_map' order by ordinal_position
		   292 Query	SELECT /*!40001 SQL_NO_CACHE */ `id`, `virtual_table_name`, `virtual_db_name`, `username`, `created_at`, `last_updated_at`, `created_by`, `last_updated_by`, `deleted_by`, `status` FROM `virtual_table_map`
		   292 Query	SET SESSION character_set_results = 'binary'
		   292 Init DB	dbmanager_access_db
		   292 Query	select @@collation_database
		   292 Query	SELECT TRIGGER_NAME FROM INFORMATION_SCHEMA.TRIGGERS WHERE EVENT_OBJECT_SCHEMA = DATABASE() AND EVENT_OBJECT_TABLE = 'virtual_table_map'
		   292 Query	SET SESSION character_set_results = 'utf8mb4'
		   292 Query	UNLOCK TABLES
		   292 Init DB	dbmanager_audit_db
		   292 Query	SHOW CREATE DATABASE IF NOT EXISTS `dbmanager_audit_db`
		   292 Query	SHOW FULL TABLES
		   292 Query	LOCK TABLES `login_audit_log` READ /*!32311 LOCAL */,`session_audit_log` READ /*!32311 LOCAL */,`signup_audit_log` READ /*!32311 LOCAL */
		   292 Query	SELECT engine, table_type FROM INFORMATION_SCHEMA.TABLES WHERE table_schema = DATABASE() AND table_name = 'login_audit_log'
		   292 Query	SET SQL_QUOTE_SHOW_CREATE=1
		   292 Query	SET SESSION character_set_results = 'binary'
		   292 Query	show create table `login_audit_log`
		   292 Query	SET SESSION character_set_results = 'utf8mb4'
		   292 Query	select column_name, extra, generation_expression, data_type from information_schema.columns where table_schema=database() and table_name='login_audit_log' order by ordinal_position
		   292 Query	SELECT /*!40001 SQL_NO_CACHE */ `id`, `username`, `status`, `reason`, `ip_address`, `user_agent`, `token_issued`, `status_code`, `timestamp`, `created_by` FROM `login_audit_log`
		   292 Query	SET SESSION character_set_results = 'binary'
		   292 Init DB	dbmanager_audit_db
		   292 Query	select @@collation_database
		   292 Query	SELECT TRIGGER_NAME FROM INFORMATION_SCHEMA.TRIGGERS WHERE EVENT_OBJECT_SCHEMA = DATABASE() AND EVENT_OBJECT_TABLE = 'login_audit_log'
		   292 Query	SET SESSION character_set_results = 'utf8mb4'
		   292 Query	SELECT engine, table_type FROM INFORMATION_SCHEMA.TABLES WHERE table_schema = DATABASE() AND table_name = 'session_audit_log'
		   292 Query	SET SQL_QUOTE_SHOW_CREATE=1
		   292 Query	SET SESSION character_set_results = 'binary'
		   292 Query	show create table `session_audit_log`
		   292 Query	SET SESSION character_set_results = 'utf8mb4'
		   292 Query	select column_name, extra, generation_expression, data_type from information_schema.columns where table_schema=database() and table_name='session_audit_log' order by ordinal_position
		   292 Query	SELECT /*!40001 SQL_NO_CACHE */ `id`, `username`, `token_hash`, `status`, `logout_reason`, `ip_address`, `user_agent`, `login_time`, `logout_time`, `created_by` FROM `session_audit_log`
		   292 Query	SET SESSION character_set_results = 'binary'
		   292 Init DB	dbmanager_audit_db
		   292 Query	select @@collation_database
		   292 Query	SELECT TRIGGER_NAME FROM INFORMATION_SCHEMA.TRIGGERS WHERE EVENT_OBJECT_SCHEMA = DATABASE() AND EVENT_OBJECT_TABLE = 'session_audit_log'
		   292 Query	SET SESSION character_set_results = 'utf8mb4'
		   292 Query	SELECT engine, table_type FROM INFORMATION_SCHEMA.TABLES WHERE table_schema = DATABASE() AND table_name = 'signup_audit_log'
		   292 Query	SET SQL_QUOTE_SHOW_CREATE=1
		   292 Query	SET SESSION character_set_results = 'binary'
		   292 Query	show create table `signup_audit_log`
		   292 Query	SET SESSION character_set_results = 'utf8mb4'
		   292 Query	select column_name, extra, generation_expression, data_type from information_schema.columns where table_schema=database() and table_name='signup_audit_log' order by ordinal_position
		   292 Query	SELECT /*!40001 SQL_NO_CACHE */ `id`, `username`, `status`, `reason`, `ip_address`, `user_agent`, `status_code`, `timestamp`, `created_by` FROM `signup_audit_log`
		   292 Query	SET SESSION character_set_results = 'binary'
		   292 Init DB	dbmanager_audit_db
		   292 Query	select @@collation_database
		   292 Query	SELECT TRIGGER_NAME FROM INFORMATION_SCHEMA.TRIGGERS WHERE EVENT_OBJECT_SCHEMA = DATABASE() AND EVENT_OBJECT_TABLE = 'signup_audit_log'
		   292 Query	SET SESSION character_set_results = 'utf8mb4'
		   292 Query	UNLOCK TABLES
		   292 Init DB	dbmanager_user_data
		   292 Query	SHOW CREATE DATABASE IF NOT EXISTS `dbmanager_user_data`
		   292 Query	SHOW FULL TABLES
		   292 Query	LOCK TABLES `testadmin1_db1_table1` READ /*!32311 LOCAL */,`testadmin2_db2_table2` READ /*!32311 LOCAL */
		   292 Query	SELECT engine, table_type FROM INFORMATION_SCHEMA.TABLES WHERE table_schema = DATABASE() AND table_name = 'testadmin1_db1_table1'
		   292 Query	SET SQL_QUOTE_SHOW_CREATE=1
		   292 Query	SET SESSION character_set_results = 'binary'
		   292 Query	show create table `testadmin1_db1_table1`
		   292 Query	SET SESSION character_set_results = 'utf8mb4'
		   292 Query	select column_name, extra, generation_expression, data_type from information_schema.columns where table_schema=database() and table_name='testadmin1_db1_table1' order by ordinal_position
		   292 Query	SELECT /*!40001 SQL_NO_CACHE */ `id`, `name` FROM `testadmin1_db1_table1`
		   292 Query	SET SESSION character_set_results = 'binary'
		   292 Init DB	dbmanager_user_data
		   292 Query	select @@collation_database
		   292 Query	SELECT TRIGGER_NAME FROM INFORMATION_SCHEMA.TRIGGERS WHERE EVENT_OBJECT_SCHEMA = DATABASE() AND EVENT_OBJECT_TABLE = 'testadmin1_db1_table1'
		   292 Query	SET SESSION character_set_results = 'utf8mb4'
		   292 Query	SELECT engine, table_type FROM INFORMATION_SCHEMA.TABLES WHERE table_schema = DATABASE() AND table_name = 'testadmin2_db2_table2'
		   292 Query	SET SQL_QUOTE_SHOW_CREATE=1
		   292 Query	SET SESSION character_set_results = 'binary'
		   292 Query	show create table `testadmin2_db2_table2`
		   292 Query	SET SESSION character_set_results = 'utf8mb4'
		   292 Query	select column_name, extra, generation_expression, data_type from information_schema.columns where table_schema=database() and table_name='testadmin2_db2_table2' order by ordinal_position
		   292 Query	SELECT /*!40001 SQL_NO_CACHE */ `id`, `name` FROM `testadmin2_db2_table2`
		   292 Query	SET SESSION character_set_results = 'binary'
		   292 Init DB	dbmanager_user_data
		   292 Query	select @@collation_database
		   292 Query	SELECT TRIGGER_NAME FROM INFORMATION_SCHEMA.TRIGGERS WHERE EVENT_OBJECT_SCHEMA = DATABASE() AND EVENT_OBJECT_TABLE = 'testadmin2_db2_table2'
		   292 Query	SET SESSION character_set_results = 'utf8mb4'
		   292 Query	UNLOCK TABLES
		   292 Init DB	dbmanager_user_db
		   292 Query	SHOW CREATE DATABASE IF NOT EXISTS `dbmanager_user_db`
		   292 Query	SHOW FULL TABLES
		   292 Query	LOCK TABLES `user_details` READ /*!32311 LOCAL */
		   292 Query	SELECT engine, table_type FROM INFORMATION_SCHEMA.TABLES WHERE table_schema = DATABASE() AND table_name = 'user_details'
		   292 Query	SET SQL_QUOTE_SHOW_CREATE=1
		   292 Query	SET SESSION character_set_results = 'binary'
		   292 Query	show create table `user_details`
		   292 Query	SET SESSION character_set_results = 'utf8mb4'
		   292 Query	select column_name, extra, generation_expression, data_type from information_schema.columns where table_schema=database() and table_name='user_details' order by ordinal_position
		   292 Query	SELECT /*!40001 SQL_NO_CACHE */ `id`, `username`, `status`, `role`, `created_at`, `last_updated_at`, `created_by`, `last_updated_by`, `deleted_by` FROM `user_details`
		   292 Query	SET SESSION character_set_results = 'binary'
		   292 Init DB	dbmanager_user_db
		   292 Query	select @@collation_database
		   292 Query	SELECT TRIGGER_NAME FROM INFORMATION_SCHEMA.TRIGGERS WHERE EVENT_OBJECT_SCHEMA = DATABASE() AND EVENT_OBJECT_TABLE = 'user_details'
		   292 Query	SET SESSION character_set_results = 'utf8mb4'
		   292 Query	UNLOCK TABLES
		   292 Init DB	dbmanager_user_secret_db
		   292 Query	SHOW CREATE DATABASE IF NOT EXISTS `dbmanager_user_secret_db`
